date,site,consumption_kwh,solar_production_kwh,wind_production_kwh,grid_import_kwh,co2_emissions_kg,peak_demand_kw,is_anomaly
2024-08-03,Site_C_Shanghai,686.28,179.22,63.02,444.04,103.46,121.31,False
2024-08-04,Site_C_Shanghai,747.83,156.31,45.88,545.63,127.13,91.2,False
2024-08-05,Site_C_Shanghai,736.86,198.04,34.84,503.97,117.42,101.74,False
2024-08-06,Site_C_Shanghai,681.86,179.31,32.44,470.11,109.54,122.19,False
2024-08-07,Site_C_Shanghai,711.3,198.06,45.42,467.82,109.0,107.85,False
2024-08-08,Site_C_Shanghai,662.17,170.13,58.2,433.85,101.09,87.81,False
2024-08-09,Site_C_Shanghai,682.06,160.78,73.82,447.46,104.26,108.15,False
2024-08-10,Site_C_Shanghai,676.02,198.37,35.65,441.99,102.98,84.06,False
2024-08-11,Site_C_Shanghai,678.87,188.01,33.61,457.24,106.54,120.07,False
2024-08-12,Site_C_Shanghai,677.09,155.68,37.65,483.76,112.72,86.26,False
2024-08-13,Site_C_Shanghai,646.5,196.27,22.66,427.57,99.62,91.8,False
2024-08-14,Site_C_Shanghai,669.84,191.09,29.08,449.67,104.77,95.12,False
2024-08-15,Site_C_Shanghai,715.57,206.13,55.83,453.61,105.69,102.62,False
2024-08-16,Site_C_Shanghai,735.32,162.34,44.07,528.91,123.24,125.44,False
2024-08-17,Site_C_Shanghai,753.82,201.17,94.63,458.02,106.72,94.75,False
2024-08-18,Site_C_Shanghai,764.85,185.66,31.84,547.35,127.53,128.38,False
2024-08-19,Site_C_Shanghai,690.28,162.31,42.17,485.8,113.19,83.58,False
2024-08-20,Site_C_Shanghai,744.83,188.73,39.42,516.68,120.39,99.01,False
2024-08-21,Site_C_Shanghai,706.23,158.18,47.58,500.47,116.61,111.79,False
2024-08-22,Site_C_Shanghai,726.85,182.57,53.17,491.1,114.43,115.69,False
2024-08-23,Site_C_Shanghai,680.0,163.44,51.03,465.52,108.47,104.56,False
2024-08-24,Site_C_Shanghai,734.0,183.62,86.04,464.35,108.19,107.11,False
2024-08-25,Site_C_Shanghai,704.3,173.94,84.86,445.5,103.8,98.03,False
2024-08-26,Site_C_Shanghai,682.96,169.73,63.82,449.41,104.71,100.09,False
2024-08-27,Site_C_Shanghai,760.09,176.84,41.88,541.37,126.14,107.96,False
2024-08-28,Site_C_Shanghai,754.78,181.21,61.64,511.93,119.28,102.78,False
2024-08-29,Site_C_Shanghai,716.24,184.07,57.13,475.04,110.68,87.21,False
2024-08-30,Site_C_Shanghai,712.91,172.32,36.8,503.8,117.39,93.82,False
2024-08-31,Site_C_Shanghai,702.06,155.76,24.78,521.52,121.51,114.46,False
2024-09-01,Site_C_Shanghai,636.77,96.56,48.83,491.38,114.49,83.67,False
2024-09-02,Site_C_Shanghai,559.69,93.87,55.16,410.66,95.68,94.85,False
2024-09-03,Site_C_Shanghai,592.32,102.91,54.2,435.22,101.41,96.3,False
2024-09-04,Site_C_Shanghai,615.16,91.82,71.67,451.67,105.24,109.56,False
2024-09-05,Site_C_Shanghai,550.18,94.64,33.65,421.89,98.3,81.4,False
2024-09-06,Site_C_Shanghai,609.18,92.17,28.16,488.85,113.9,79.11,False
2024-09-07,Site_C_Shanghai,654.5,85.59,76.35,492.55,114.76,114.36,False
2024-09-08,Site_C_Shanghai,637.37,100.47,62.07,474.83,110.64,96.75,False
2024-09-09,Site_C_Shanghai,682.07,96.5,31.73,553.84,129.04,104.97,False
2024-09-10,Site_C_Shanghai,609.66,95.17,66.52,447.96,104.37,83.32,False
2024-09-11,Site_C_Shanghai,551.12,99.59,60.78,390.75,91.04,95.31,False
2024-09-12,Site_C_Shanghai,625.4,100.44,37.59,487.37,113.56,86.85,False
2024-09-13,Site_C_Shanghai,636.7,85.97,71.67,479.07,111.62,91.53,False
2024-09-14,Site_C_Shanghai,604.59,101.16,48.09,455.33,106.09,90.87,False
2024-09-15,Site_C_Shanghai,614.26,83.54,48.83,481.89,112.28,79.49,False
2024-09-16,Site_C_Shanghai,633.63,101.86,50.22,481.55,112.2,95.62,False
2024-09-17,Site_C_Shanghai,625.18,79.56,35.72,509.9,118.81,94.88,False
2024-09-18,Site_C_Shanghai,644.3,89.53,34.89,519.88,121.13,98.64,False
2024-09-19,Site_C_Shanghai,558.92,81.62,48.89,428.4,99.82,80.68,False
2024-09-20,Site_C_Shanghai,611.36,94.97,71.61,444.78,103.63,83.2,False
2024-09-21,Site_C_Shanghai,591.32,97.14,60.29,433.89,101.1,100.19,False
2024-09-22,Site_C_Shanghai,622.53,101.41,51.83,469.29,109.34,79.08,False
2024-09-23,Site_C_Shanghai,581.88,89.48,58.28,434.12,101.15,70.18,False
2024-09-24,Site_C_Shanghai,613.67,86.81,32.69,494.16,115.14,99.96,False
2024-09-25,Site_C_Shanghai,566.24,82.33,90.7,393.21,91.62,72.39,False
2024-09-26,Site_C_Shanghai,606.97,97.52,31.62,477.83,111.33,75.75,False
2024-09-27,Site_C_Shanghai,606.48,98.25,66.1,442.13,103.02,106.08,False
2024-09-28,Site_C_Shanghai,628.3,97.59,82.67,448.05,104.39,105.52,False
2024-09-29,Site_C_Shanghai,566.25,96.08,79.64,390.53,90.99,73.24,False
2024-09-30,Site_C_Shanghai,593.61,81.5,20.84,491.27,114.47,106.8,False
2024-10-01,Site_C_Shanghai,611.57,0.0,69.41,542.15,126.32,73.72,False
2024-10-02,Site_C_Shanghai,577.89,0.0,45.58,532.31,124.03,90.39,False
2024-10-03,Site_C_Shanghai,596.57,0.0,44.43,552.14,128.65,74.67,False
2024-10-04,Site_C_Shanghai,585.5,0.0,63.42,522.08,121.64,88.59,False
2024-10-05,Site_C_Shanghai,578.83,0.0,42.11,536.72,125.06,71.3,False
2024-10-06,Site_C_Shanghai,559.23,0.0,22.68,536.55,125.02,79.06,False
2024-10-07,Site_C_Shanghai,597.49,0.0,73.08,524.4,122.19,71.91,False
2024-10-08,Site_C_Shanghai,587.86,0.0,38.46,549.4,128.01,90.61,False
2024-10-09,Site_C_Shanghai,570.78,0.0,50.3,520.47,121.27,70.18,False
2024-10-10,Site_C_Shanghai,597.67,0.0,37.95,559.72,130.42,102.36,False
2024-10-11,Site_C_Shanghai,556.9,0.0,89.18,467.72,108.98,86.26,False
2024-10-12,Site_C_Shanghai,650.76,0.0,59.9,590.85,137.67,82.65,False
2024-10-13,Site_C_Shanghai,584.62,0.0,56.6,528.02,123.03,96.96,False
2024-10-14,Site_C_Shanghai,589.97,0.0,45.02,544.94,126.97,96.48,False
2024-10-15,Site_C_Shanghai,574.97,0.0,56.27,518.7,120.86,74.92,False
2024-10-16,Site_C_Shanghai,598.96,0.0,53.29,545.67,127.14,76.85,False
2024-10-17,Site_C_Shanghai,590.46,0.0,105.19,485.26,113.07,91.66,False
2024-10-18,Site_C_Shanghai,578.54,0.0,41.31,537.23,125.18,100.48,False
2024-10-19,Site_C_Shanghai,564.07,0.0,42.08,521.98,121.62,96.76,False
2024-10-20,Site_C_Shanghai,553.43,0.0,31.29,522.13,121.66,77.06,False
2024-10-21,Site_C_Shanghai,569.51,0.0,34.77,534.74,124.59,93.85,False
2024-10-22,Site_C_Shanghai,589.43,0.0,31.55,557.88,129.99,75.34,False
2024-10-23,Site_C_Shanghai,613.26,0.0,24.84,588.41,137.1,105.19,False
2024-10-24,Site_C_Shanghai,542.67,0.0,67.92,474.75,110.62,72.71,False
2024-10-25,Site_C_Shanghai,569.59,0.0,49.0,520.59,121.3,80.37,False
2024-10-26,Site_C_Shanghai,558.95,0.0,61.58,497.37,115.89,94.01,False
2024-10-27,Site_C_Shanghai,628.57,0.0,74.23,554.34,129.16,86.54,False
2024-10-28,Site_C_Shanghai,627.26,0.0,51.9,575.36,134.06,106.06,False
2024-10-29,Site_C_Shanghai,583.82,0.0,29.85,553.97,129.08,78.19,False
2024-10-30,Site_C_Shanghai,606.45,0.0,28.17,578.28,134.74,88.7,False
2024-10-31,Site_C_Shanghai,559.44,0.0,56.02,503.42,117.3,81.49,False
2024-11-01,Site_C_Shanghai,590.14,0.0,80.62,509.52,118.72,99.4,False
2024-11-02,Site_C_Shanghai,568.47,0.0,28.35,540.12,125.85,87.42,False
2024-11-03,Site_C_Shanghai,648.23,0.0,63.31,584.92,136.29,80.67,False
2024-11-04,Site_C_Shanghai,629.52,0.0,13.07,616.45,143.63,92.52,False
2024-11-05,Site_C_Shanghai,622.77,0.0,45.62,577.15,134.48,80.7,False
2024-11-06,Site_C_Shanghai,599.14,0.0,65.92,533.22,124.24,80.25,False
2024-11-07,Site_C_Shanghai,604.22,0.0,67.13,537.09,125.14,78.48,False
2024-11-08,Site_C_Shanghai,562.57,0.0,70.45,492.12,114.66,69.36,False
2024-11-09,Site_C_Shanghai,606.45,0.0,35.69,570.76,132.99,104.6,False
2024-11-10,Site_C_Shanghai,620.05,0.0,54.12,565.93,131.86,86.2,False
2024-11-11,Site_C_Shanghai,559.34,0.0,24.46,534.88,124.63,84.8,False
2024-11-12,Site_C_Shanghai,609.05,0.0,45.09,563.96,131.4,88.66,False
2024-11-13,Site_C_Shanghai,576.7,0.0,16.09,560.61,130.62,96.73,False
2024-11-14,Site_C_Shanghai,581.19,0.0,70.6,510.59,118.97,94.49,False
2024-11-15,Site_C_Shanghai,693.97,0.0,18.11,675.86,157.48,117.05,False
2024-11-16,Site_C_Shanghai,596.87,0.0,66.49,530.38,123.58,74.81,False
2024-11-17,Site_C_Shanghai,640.79,0.0,42.19,598.6,139.47,100.7,False
2024-11-18,Site_C_Shanghai,573.98,0.0,18.97,555.02,129.32,100.96,False
2024-11-19,Site_C_Shanghai,946.12,0.0,37.6,908.52,211.69,165.17,True
2024-11-20,Site_C_Shanghai,595.55,0.0,25.63,569.92,132.79,90.49,False
2024-11-21,Site_C_Shanghai,588.52,0.0,53.09,535.43,124.76,88.39,False
2024-11-22,Site_C_Shanghai,621.29,0.0,39.42,581.88,135.58,81.74,False
2024-11-23,Site_C_Shanghai,632.94,0.0,27.99,604.95,140.95,88.17,False
2024-11-24,Site_C_Shanghai,635.92,0.0,41.05,594.86,138.6,82.01,False
2024-11-25,Site_C_Shanghai,520.47,0.0,49.71,470.77,109.69,77.81,False
2024-11-26,Site_C_Shanghai,570.11,0.0,53.66,516.45,120.33,77.39,False
2024-11-27,Site_C_Shanghai,627.76,0.0,84.33,543.44,126.62,82.89,False
2024-11-28,Site_C_Shanghai,593.45,0.0,60.41,533.04,124.2,93.12,False
2024-11-29,Site_C_Shanghai,635.81,0.0,52.47,583.35,135.92,99.78,False
2024-11-30,Site_C_Shanghai,611.77,0.0,52.67,559.11,130.27,85.18,False
2024-12-01,Site_C_Shanghai,700.66,0.0,40.16,660.51,153.9,97.42,False
2024-12-02,Site_C_Shanghai,705.68,0.0,94.9,610.79,142.31,113.18,False
2024-12-03,Site_C_Shanghai,709.15,0.0,29.76,679.39,158.3,122.65,False
2024-12-04,Site_C_Shanghai,1060.23,0.0,38.91,1021.32,237.97,170.31,True
2024-12-05,Site_C_Shanghai,709.04,0.0,77.79,631.25,147.08,112.4,False
2024-12-06,Site_C_Shanghai,681.0,0.0,55.04,625.95,145.85,100.96,False
2024-12-07,Site_C_Shanghai,721.33,0.0,39.33,682.0,158.91,105.43,False
2024-12-08,Site_C_Shanghai,730.94,0.0,35.02,695.92,162.15,111.25,False
2024-12-09,Site_C_Shanghai,689.04,0.0,34.4,654.64,152.53,83.97,False
2024-12-10,Site_C_Shanghai,698.1,0.0,58.32,639.78,149.07,121.95,False
2024-12-11,Site_C_Shanghai,748.32,0.0,48.65,699.68,163.02,124.23,False
2024-12-12,Site_C_Shanghai,662.35,0.0,24.11,638.24,148.71,87.76,False
2024-12-13,Site_C_Shanghai,732.71,0.0,44.08,688.64,160.45,125.98,False
2024-12-14,Site_C_Shanghai,699.79,0.0,51.87,647.91,150.96,118.27,False
2024-12-15,Site_C_Shanghai,700.45,0.0,64.52,635.93,148.17,90.45,False
2024-12-16,Site_C_Shanghai,662.6,0.0,55.65,606.95,141.42,112.75,False
2024-12-17,Site_C_Shanghai,693.22,0.0,44.63,648.59,151.12,99.61,False
2024-12-18,Site_C_Shanghai,671.77,0.0,68.96,602.81,140.46,81.43,False
2024-12-19,Site_C_Shanghai,703.87,0.0,53.8,650.07,151.47,104.9,False
2024-12-20,Site_C_Shanghai,669.2,0.0,73.59,595.61,138.78,116.88,False
2024-12-21,Site_C_Shanghai,707.23,0.0,31.71,675.52,157.4,110.37,False
2024-12-22,Site_C_Shanghai,706.02,0.0,37.44,668.58,155.78,103.04,False
2024-12-23,Site_C_Shanghai,682.53,0.0,56.54,625.98,145.85,108.01,False
2024-12-24,Site_C_Shanghai,764.14,0.0,49.56,714.58,166.5,113.9,False
2024-12-25,Site_C_Shanghai,747.99,0.0,33.3,714.69,166.52,131.19,False
2024-12-26,Site_C_Shanghai,679.5,0.0,75.5,604.0,140.73,83.32,False
2024-12-27,Site_C_Shanghai,1066.85,0.0,53.66,1013.19,236.07,144.77,True
2024-12-28,Site_C_Shanghai,723.28,0.0,70.21,653.07,152.16,104.5,False
2024-12-29,Site_C_Shanghai,708.82,0.0,17.32,691.51,161.12,114.51,False
2024-12-30,Site_C_Shanghai,736.37,0.0,74.97,661.4,154.11,106.48,False
2024-01-01,Site_D_Beijing,610.98,0.0,36.37,574.61,133.89,97.93,False
2024-01-02,Site_D_Beijing,639.39,0.0,43.18,596.21,138.92,102.39,False
2024-01-03,Site_D_Beijing,652.26,0.0,57.26,595.0,138.64,107.77,False
2024-01-04,Site_D_Beijing,631.5,0.0,18.57,612.93,142.81,112.24,False
2024-01-05,Site_D_Beijing,630.76,0.0,52.89,577.87,134.64,87.59,False
2024-01-06,Site_D_Beijing,692.25,0.0,68.94,623.31,145.23,112.61,False
2024-01-07,Site_D_Beijing,587.1,0.0,68.88,518.22,120.74,83.78,False
2024-01-08,Site_D_Beijing,628.47,0.0,69.43,559.04,130.26,83.35,False
2024-01-09,Site_D_Beijing,590.13,0.0,66.39,523.75,122.03,78.89,False
2024-01-10,Site_D_Beijing,646.24,0.0,64.7,581.54,135.5,99.26,False
2024-01-11,Site_D_Beijing,682.15,0.0,15.34,666.81,155.37,87.22,False
2024-01-12,Site_D_Beijing,636.22,0.0,29.48,606.75,141.37,112.0,False
2024-01-13,Site_D_Beijing,622.52,0.0,57.69,564.83,131.6,91.75,False
2024-01-14,Site_D_Beijing,623.83,0.0,48.11,575.72,134.14,96.04,False
2024-01-15,Site_D_Beijing,650.14,0.0,35.65,614.49,143.18,83.15,False
2024-01-16,Site_D_Beijing,661.16,0.0,24.93,636.24,148.24,116.92,False
2024-01-17,Site_D_Beijing,635.8,0.0,52.37,583.43,135.94,89.21,False
2024-01-18,Site_D_Beijing,716.37,0.0,40.96,675.41,157.37,121.19,False
2024-01-19,Site_D_Beijing,583.2,0.0,75.6,507.6,118.27,75.68,False
2024-01-20,Site_D_Beijing,652.59,0.0,78.99,573.61,133.65,90.87,False
2024-01-21,Site_D_Beijing,620.89,0.0,47.35,573.54,133.63,84.05,False
2024-01-22,Site_D_Beijing,1135.35,0.0,24.98,1110.37,258.72,162.55,True
2024-01-23,Site_D_Beijing,570.22,0.0,55.8,514.43,119.86,69.23,False
2024-01-24,Site_D_Beijing,673.78,0.0,63.01,610.77,142.31,105.35,False
2024-01-25,Site_D_Beijing,620.87,0.0,33.11,587.75,136.95,93.28,False
2024-01-26,Site_D_Beijing,584.3,0.0,67.99,516.31,120.3,72.85,False
2024-01-27,Site_D_Beijing,640.42,0.0,23.75,616.68,143.69,95.58,False
2024-01-28,Site_D_Beijing,685.58,0.0,26.59,658.99,153.54,118.79,False
2024-01-29,Site_D_Beijing,624.37,0.0,91.32,533.05,124.2,94.65,False
2024-01-30,Site_D_Beijing,609.55,0.0,16.08,593.47,138.28,97.1,False
2024-01-31,Site_D_Beijing,661.07,0.0,48.16,612.92,142.81,107.21,False
2024-02-01,Site_D_Beijing,762.86,0.0,27.41,735.45,171.36,130.98,False
2024-02-02,Site_D_Beijing,738.22,0.0,26.2,712.03,165.9,100.48,False
2024-02-03,Site_D_Beijing,754.0,0.0,87.5,666.51,155.3,112.62,False
2024-02-04,Site_D_Beijing,672.75,0.0,63.58,609.17,141.94,118.7,False
2024-02-05,Site_D_Beijing,726.65,0.0,29.47,697.18,162.44,120.35,False
2024-02-06,Site_D_Beijing,748.03,0.0,49.94,698.09,162.66,127.89,False
2024-02-07,Site_D_Beijing,652.22,0.0,29.08,623.14,145.19,113.52,False
2024-02-08,Site_D_Beijing,777.81,0.0,35.12,742.69,173.05,97.01,False
2024-02-09,Site_D_Beijing,647.39,0.0,52.13,595.25,138.69,84.48,False
2024-02-10,Site_D_Beijing,738.39,0.0,27.06,711.33,165.74,131.84,False
2024-02-11,Site_D_Beijing,715.15,0.0,45.64,669.51,156.0,108.84,False
2024-02-12,Site_D_Beijing,728.43,0.0,59.7,668.73,155.82,98.33,False
2024-02-13,Site_D_Beijing,743.94,0.0,38.3,705.64,164.41,98.95,False
2024-02-14,Site_D_Beijing,750.35,0.0,26.81,723.54,168.59,127.19,False
2024-02-15,Site_D_Beijing,845.04,0.0,20.15,824.89,192.2,137.61,False
2024-02-16,Site_D_Beijing,759.72,0.0,38.73,720.99,167.99,107.93,False
2024-02-17,Site_D_Beijing,726.05,0.0,32.48,693.57,161.6,107.17,False
2024-02-18,Site_D_Beijing,716.26,0.0,28.73,687.53,160.2,95.73,False
2024-02-19,Site_D_Beijing,713.06,0.0,25.88,687.18,160.11,113.15,False
2024-02-20,Site_D_Beijing,784.0,0.0,47.48,736.52,171.61,99.55,False
2024-02-21,Site_D_Beijing,648.55,0.0,92.41,556.14,129.58,116.7,False
2024-02-22,Site_D_Beijing,682.64,0.0,65.08,617.57,143.89,96.96,False
2024-02-23,Site_D_Beijing,728.75,0.0,80.24,648.51,151.1,115.91,False
2024-02-24,Site_D_Beijing,679.24,0.0,87.88,591.36,137.79,102.41,False
2024-02-25,Site_D_Beijing,734.56,0.0,35.82,698.73,162.81,107.84,False
2024-02-26,Site_D_Beijing,704.21,0.0,40.79,663.42,154.58,113.18,False
2024-02-27,Site_D_Beijing,755.79,0.0,26.1,729.69,170.02,108.71,False
2024-02-28,Site_D_Beijing,766.55,0.0,15.23,751.32,175.06,131.1,False
2024-02-29,Site_D_Beijing,760.95,0.0,21.46,739.49,172.3,97.24,False
2024-03-01,Site_D_Beijing,833.54,28.71,57.33,747.5,174.17,146.56,False
2024-03-02,Site_D_Beijing,855.22,27.92,72.64,754.66,175.84,105.52,False
2024-03-03,Site_D_Beijing,811.69,32.36,22.18,757.15,176.42,127.24,False
2024-03-04,Site_D_Beijing,857.78,28.1,36.27,793.41,184.87,109.07,False
2024-03-05,Site_D_Beijing,807.58,32.11,46.54,728.92,169.84,113.92,False
2024-03-06,Site_D_Beijing,740.24,26.3,38.88,675.06,157.29,132.76,False
2024-03-07,Site_D_Beijing,778.6,32.14,89.17,657.3,153.15,112.54,False
2024-03-08,Site_D_Beijing,789.54,29.83,44.18,715.53,166.72,118.81,False
2024-03-09,Site_D_Beijing,862.77,31.77,27.48,803.52,187.22,140.84,False
2024-03-10,Site_D_Beijing,846.93,26.24,69.25,751.44,175.08,103.55,False
2024-03-11,Site_D_Beijing,835.23,32.52,11.67,791.03,184.31,108.68,False
2024-03-12,Site_D_Beijing,874.29,32.15,67.82,774.32,180.42,125.6,False
2024-03-13,Site_D_Beijing,887.94,32.38,55.34,800.21,186.45,110.5,False
2024-03-14,Site_D_Beijing,825.09,33.87,24.92,766.3,178.55,148.03,False
2024-03-15,Site_D_Beijing,767.23,33.96,43.28,689.99,160.77,122.92,False
2024-03-16,Site_D_Beijing,826.43,27.66,29.71,769.06,179.19,108.04,False
2024-03-17,Site_D_Beijing,798.89,29.82,45.8,723.27,168.52,131.55,False
2024-03-18,Site_D_Beijing,805.16,30.88,32.06,742.22,172.94,129.98,False
2024-03-19,Site_D_Beijing,895.5,29.74,76.95,788.8,183.79,147.79,False
2024-03-20,Site_D_Beijing,908.16,34.68,56.74,816.74,190.3,111.37,False
2024-03-21,Site_D_Beijing,850.8,25.96,32.84,792.0,184.54,119.08,False
2024-03-22,Site_D_Beijing,741.56,32.0,46.55,663.01,154.48,97.89,False
2024-03-23,Site_D_Beijing,842.36,27.08,16.13,799.15,186.2,142.14,False
2024-03-24,Site_D_Beijing,840.65,31.82,56.57,752.26,175.28,133.27,False
2024-03-25,Site_D_Beijing,811.96,30.29,38.0,743.67,173.28,110.95,False
2024-03-26,Site_D_Beijing,863.14,28.85,79.69,754.6,175.82,132.65,False
2024-03-27,Site_D_Beijing,810.54,30.99,78.28,701.27,163.4,144.18,False
2024-03-28,Site_D_Beijing,809.53,30.12,29.32,750.08,174.77,134.45,False
2024-03-29,Site_D_Beijing,773.79,33.35,29.68,710.75,165.61,133.76,False
2024-03-30,Site_D_Beijing,830.81,31.9,31.33,767.58,178.85,134.07,False
2024-03-31,Site_D_Beijing,755.92,32.56,48.17,675.18,157.32,106.82,False
2024-04-01,Site_D_Beijing,897.82,66.76,23.41,807.64,188.18,127.5,False
2024-04-02,Site_D_Beijing,820.36,68.82,23.06,728.49,169.74,143.84,False
2024-04-03,Site_D_Beijing,844.31,68.4,20.16,755.75,176.09,139.22,False
2024-04-04,Site_D_Beijing,826.52,61.34,42.65,722.53,168.35,106.18,False
2024-04-05,Site_D_Beijing,843.01,55.28,51.31,736.42,171.59,105.14,False
2024-04-06,Site_D_Beijing,786.07,56.96,51.15,677.97,157.97,122.6,False
2024-04-07,Site_D_Beijing,855.55,63.52,25.21,766.83,178.67,137.99,False
2024-04-08,Site_D_Beijing,824.67,65.08,28.36,731.23,170.38,142.59,False
2024-04-09,Site_D_Beijing,828.53,53.08,44.78,730.67,170.25,134.88,False
2024-04-10,Site_D_Beijing,882.12,58.35,34.02,789.75,184.01,143.91,False
2024-04-11,Site_D_Beijing,911.15,57.38,40.33,813.44,189.53,110.75,False
2024-04-12,Site_D_Beijing,878.71,60.9,41.92,775.88,180.78,107.07,False
2024-04-13,Site_D_Beijing,832.61,68.28,24.4,739.93,172.4,128.96,False
2024-04-14,Site_D_Beijing,771.73,63.34,66.91,641.49,149.47,92.64,False
2024-04-15,Site_D_Beijing,801.09,53.72,65.39,681.98,158.9,111.28,False
2024-04-16,Site_D_Beijing,863.49,51.86,36.38,775.24,180.63,106.55,False
2024-04-17,Site_D_Beijing,826.69,60.86,28.75,737.09,171.74,145.85,False
2024-04-18,Site_D_Beijing,839.27,58.41,52.5,728.36,169.71,137.35,False
2024-04-19,Site_D_Beijing,880.63,57.59,51.99,771.05,179.65,110.7,False
2024-04-20,Site_D_Beijing,817.4,67.41,21.71,728.28,169.69,120.44,False
2024-04-21,Site_D_Beijing,899.6,67.28,63.59,768.74,179.12,131.68,False
2024-04-22,Site_D_Beijing,830.75,62.65,59.46,708.64,165.11,124.31,False
2024-04-23,Site_D_Beijing,878.42,56.86,39.03,782.53,182.33,127.61,False
2024-04-24,Site_D_Beijing,773.68,55.06,21.1,697.53,162.52,102.04,False
2024-04-25,Site_D_Beijing,810.29,51.64,54.92,703.73,163.97,98.79,False
2024-04-26,Site_D_Beijing,928.79,58.52,80.81,789.46,183.95,113.95,False
2024-04-27,Site_D_Beijing,830.66,67.62,22.81,740.23,172.47,140.68,False
2024-04-28,Site_D_Beijing,813.44,58.75,21.46,733.23,170.84,122.19,False
2024-04-29,Site_D_Beijing,822.23,66.91,79.45,675.87,157.48,122.86,False
2024-04-30,Site_D_Beijing,854.99,55.5,33.78,765.71,178.41,143.8,False
2024-05-01,Site_D_Beijing,819.29,82.55,67.54,669.2,155.92,118.61,False
2024-05-02,Site_D_Beijing,1171.43,87.22,27.56,1056.65,246.2,148.57,True
2024-05-03,Site_D_Beijing,878.88,74.76,19.5,784.62,182.82,155.06,False
2024-05-04,Site_D_Beijing,834.14,89.5,27.44,717.2,167.11,141.23,False
2024-05-05,Site_D_Beijing,827.93,76.84,35.0,716.09,166.85,124.67,False
2024-05-06,Site_D_Beijing,734.72,79.35,71.24,584.13,136.1,127.9,False
2024-05-07,Site_D_Beijing,791.9,85.84,49.74,656.31,152.92,139.31,False
2024-05-08,Site_D_Beijing,813.63,92.51,45.16,675.96,157.5,130.31,False
2024-05-09,Site_D_Beijing,796.28,92.14,40.95,663.18,154.52,101.72,False
2024-05-10,Site_D_Beijing,904.11,77.15,18.6,808.36,188.35,131.3,False
2024-05-11,Site_D_Beijing,765.56,83.14,31.69,650.73,151.62,134.2,False
2024-05-12,Site_D_Beijing,840.26,75.3,38.54,726.42,169.26,135.53,False
2024-05-13,Site_D_Beijing,794.67,89.79,33.45,671.43,156.44,133.13,False
2024-05-14,Site_D_Beijing,825.76,77.13,46.57,702.06,163.58,104.88,False
2024-05-15,Site_D_Beijing,772.38,92.88,22.7,656.81,153.04,126.07,False
2024-05-16,Site_D_Beijing,782.65,84.44,44.21,654.0,152.38,129.44,False
2024-05-17,Site_D_Beijing,842.31,91.16,36.76,714.38,166.45,133.25,False
2024-05-18,Site_D_Beijing,835.42,82.07,44.66,708.69,165.12,123.12,False
2024-05-19,Site_D_Beijing,807.32,90.22,53.34,663.76,154.66,108.02,False
2024-05-20,Site_D_Beijing,855.82,83.35,63.66,708.82,165.15,120.85,False
2024-05-21,Site_D_Beijing,755.75,90.05,29.66,636.04,148.2,103.0,False
2024-05-22,Site_D_Beijing,791.3,94.65,42.81,653.85,152.35,96.9,False
2024-05-23,Site_D_Beijing,790.09,87.89,29.78,672.42,156.67,136.06,False
2024-05-24,Site_D_Beijing,846.83,78.68,38.32,729.84,170.05,126.04,False
2024-05-25,Site_D_Beijing,891.94,93.88,35.15,762.92,177.76,158.71,False
2024-05-26,Site_D_Beijing,807.0,81.48,50.52,675.0,157.27,117.93,False
2024-05-27,Site_D_Beijing,871.07,91.01,30.97,749.09,174.54,136.38,False
2024-05-28,Site_D_Beijing,734.53,78.12,35.25,621.15,144.73,97.57,False
2024-05-29,Site_D_Beijing,820.23,93.92,55.14,671.17,156.38,100.99,False
2024-05-30,Site_D_Beijing,892.27,83.54,53.73,755.01,175.92,111.52,False
2024-05-31,Site_D_Beijing,797.18,90.59,58.09,648.5,151.1,114.26,False
2024-06-01,Site_D_Beijing,690.45,97.46,72.03,520.96,121.38,103.55,False
2024-06-02,Site_D_Beijing,701.38,97.15,46.46,557.77,129.96,91.39,False
2024-06-03,Site_D_Beijing,669.57,80.44,62.39,526.74,122.73,91.73,False
2024-06-04,Site_D_Beijing,764.33,103.69,36.43,624.22,145.44,122.97,False
2024-06-05,Site_D_Beijing,731.53,91.92,32.5,607.12,141.46,93.06,False
2024-06-06,Site_D_Beijing,772.75,103.14,27.12,642.49,149.7,106.81,False
2024-06-07,Site_D_Beijing,728.56,91.79,77.04,559.73,130.42,91.94,False
2024-06-08,Site_D_Beijing,758.24,88.19,55.47,614.59,143.2,134.79,False
2024-06-09,Site_D_Beijing,729.18,87.48,33.29,608.4,141.76,89.79,False
2024-06-10,Site_D_Beijing,713.97,99.47,93.09,521.41,121.49,106.51,False
2024-06-11,Site_D_Beijing,772.41,83.66,46.01,642.74,149.76,94.56,False
2024-06-12,Site_D_Beijing,720.94,91.4,36.9,592.64,138.08,124.29,False
2024-06-13,Site_D_Beijing,676.9,87.52,30.89,558.49,130.13,108.74,False
2024-06-14,Site_D_Beijing,759.89,82.44,29.49,647.96,150.97,133.91,False
2024-06-15,Site_D_Beijing,792.89,80.69,18.19,694.02,161.71,109.68,False
2024-06-16,Site_D_Beijing,725.11,77.66,49.8,597.65,139.25,103.52,False
2024-06-17,Site_D_Beijing,842.6,85.27,67.82,689.51,160.66,145.16,False
2024-06-18,Site_D_Beijing,726.67,87.03,31.7,607.94,141.65,112.9,False
